date,species,trap,latitude,longitude,addressaccuracy,nummosquitos,wnvpresent,day,month,year,week
2009-07-10,CULEX PIPIENS,T220,41.963976,-87.69181,9,4,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,11,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T003,41.964242,-87.757639,8,3,0,10,7,2009,28
2009-07-10,other,T003,41.964242,-87.757639,8,2,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,9,37,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T008,42.008314,-87.77792099999999,9,7,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,13,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,8,6,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T043,41.857402,-87.694991,8,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,9,2,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,8,1,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T018,42.010412,-87.66214000000001,8,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,9,14,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T030,41.899229999999996,-87.716788,9,3,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,9,5,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T144,41.94016,-87.794896,9,2,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,9,2,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,8,21,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T095,41.704336,-87.70373599999999,8,3,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,3,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,9,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,86,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,8,4,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T069,41.768388,-87.678649,8,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,1,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T073,41.773215,-87.60088,8,5,0,10,7,2009,28
2009-07-10,CULEX PIPIENS,T073,41.773215,-87.60088,8,4,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,9,3,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T074,41.822536,-87.66634300000001,9,2,0,10,7,2009,28
2009-07-10,CULEX PIPIENS,T074,41.822536,-87.66634300000001,9,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,4,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T080,41.754676,-87.612922,9,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,9,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,8,5,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T082,41.803422999999995,-87.642984,8,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,15,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T114,41.798697,-87.736812,8,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS,T114,41.798697,-87.736812,8,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,9,10,0,10,7,2009,28
2009-07-10,CULEX RESTUANS,T063,41.82561,-87.726549,9,1,0,10,7,2009,28
2009-07-10,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,8,9,0,10,7,2009,28
2009-07-13,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,9,34,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T094,41.720848,-87.666014,9,1,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T094,41.720848,-87.666014,9,1,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,8,100,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T159,41.732984,-87.649642,8,13,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T159,41.732984,-87.649642,8,1,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,5,13,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T089,41.723195000000004,-87.64997,5,7,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T089,41.723195000000004,-87.64997,5,2,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,8,100,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T135,41.662014,-87.72460799999999,8,9,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,18,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T158,41.682587,-87.707973,9,9,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T158,41.682587,-87.707973,9,3,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T047,41.868142,-87.696269,9,6,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T047,41.868142,-87.696269,9,1,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,8,38,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T160,41.903002,-87.68826700000001,8,5,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T160,41.903002,-87.68826700000001,8,1,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,100,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T115,41.673408,-87.599862,5,19,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T115,41.673408,-87.599862,5,2,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,5,10,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T138,41.726465000000005,-87.585413,5,9,0,13,7,2009,29
2009-07-13,other,T138,41.726465000000005,-87.585413,5,1,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,5,56,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T200,41.678618,-87.559308,5,5,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T200,41.678618,-87.559308,5,2,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,5,19,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T209,41.740641,-87.546587,5,3,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,8,45,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T212,41.680946,-87.535198,8,13,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,5,31,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T102,41.750498,-87.605294,5,2,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T102,41.750498,-87.605294,5,1,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,8,23,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T221,41.659112,-87.53869300000001,8,2,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,20,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T900,41.974689,-87.890615,9,16,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T900,41.974689,-87.890615,9,4,0,13,7,2009,29
2009-07-13,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,5,10,0,13,7,2009,29
2009-07-13,CULEX RESTUANS,T903,41.957799,-87.930995,5,10,0,13,7,2009,29
2009-07-13,CULEX PIPIENS,T903,41.957799,-87.930995,5,4,0,13,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,9,96,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T002,41.95469,-87.800991,9,14,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T002,41.95469,-87.800991,9,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,8,9,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T046,41.891118,-87.65449100000001,8,9,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T046,41.891118,-87.65449100000001,8,1,0,17,7,2009,29
2009-07-17,other,T046,41.891118,-87.65449100000001,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,8,26,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T048,41.867108,-87.654224,8,11,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,8,1,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T049,41.896282,-87.655232,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,9,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T054,41.921965,-87.632085,8,11,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T054,41.921965,-87.632085,8,4,0,17,7,2009,29
2009-07-17,other,T054,41.921965,-87.632085,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,9,4,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T094,41.720848,-87.666014,9,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,8,10,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T148,42.01743,-87.68776899999999,8,7,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T148,42.01743,-87.68776899999999,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,8,3,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T153,41.907645,-87.760886,8,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,8,10,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T159,41.732984,-87.649642,8,18,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T159,41.732984,-87.649642,8,4,0,17,7,2009,29
2009-07-17,other,T159,41.732984,-87.649642,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,8,29,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T011,41.944869,-87.832763,8,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,8,14,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T016,42.011601,-87.81150600000001,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,9,1,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T028,41.986921,-87.689778,9,37,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T028,41.986921,-87.689778,9,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,9,67,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T031,41.801497999999995,-87.763416,9,31,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T031,41.801497999999995,-87.763416,9,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,5,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,9,23,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T090,41.868077,-87.666901,9,37,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,8,94,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T135,41.662014,-87.72460799999999,8,35,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T135,41.662014,-87.72460799999999,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,3,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,9,7,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T152,41.846075,-87.716277,9,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,9,47,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T158,41.682587,-87.707973,9,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T158,41.682587,-87.707973,9,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,8,30,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T218,41.948167,-87.730698,8,7,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T218,41.948167,-87.730698,8,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,9,31,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T220,41.963976,-87.69181,9,25,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T220,41.963976,-87.69181,9,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,1,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T003,41.964242,-87.757639,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,9,57,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T008,42.008314,-87.77792099999999,9,6,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T008,42.008314,-87.77792099999999,9,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,8,6,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T012,41.991429,-87.747113,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,8,2,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T043,41.857402,-87.694991,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T043,41.857402,-87.694991,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,9,5,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T047,41.868142,-87.696269,9,5,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T047,41.868142,-87.696269,9,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,9,6,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T030,41.899229999999996,-87.716788,9,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,9,14,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,8,20,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T160,41.903002,-87.68826700000001,8,21,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T160,41.903002,-87.68826700000001,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,8,47,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T095,41.704336,-87.70373599999999,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,9,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,8,5,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T062,41.800737,-87.71188000000001,8,4,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T065,41.778296999999995,-87.752411,9,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,8,10,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,8,1,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T069,41.768388,-87.678649,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,8,11,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T073,41.773215,-87.60088,8,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T073,41.773215,-87.60088,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,9,14,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T074,41.822536,-87.66634300000001,9,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,9,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,9,3,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T080,41.754676,-87.612922,9,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,9,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,8,7,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T082,41.803422999999995,-87.642984,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,9,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,8,4,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T114,41.798697,-87.736812,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T114,41.798697,-87.736812,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,9,4,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T155,41.776156,-87.778927,9,1,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T063,41.82561,-87.726549,9,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T063,41.82561,-87.726549,9,1,0,17,7,2009,29
2009-07-17,other,T063,41.82561,-87.726549,9,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,5,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,5,17,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T138,41.726465000000005,-87.585413,5,6,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T138,41.726465000000005,-87.585413,5,1,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T200,41.678618,-87.559308,5,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,5,1,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T209,41.740641,-87.546587,5,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T209,41.740641,-87.546587,5,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,8,64,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T212,41.680946,-87.535198,8,27,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T212,41.680946,-87.535198,8,5,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,8,2,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T128,41.704572,-87.56566600000001,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,5,25,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T102,41.750498,-87.605294,5,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T102,41.750498,-87.605294,5,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,8,62,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T221,41.659112,-87.53869300000001,8,6,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T221,41.659112,-87.53869300000001,8,3,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,8,100,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T009,41.992478000000006,-87.862995,8,10,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T009,41.992478000000006,-87.862995,8,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,9,53,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T900,41.974689,-87.890615,9,19,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T900,41.974689,-87.890615,9,5,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,5,27,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T903,41.957799,-87.930995,5,6,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T903,41.957799,-87.930995,5,2,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,8,14,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T222,41.925197999999995,-87.746381,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T222,41.925197999999995,-87.746381,8,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T223,41.973845000000004,-87.805059,9,1,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,8,38,0,17,7,2009,29
2009-07-17,CULEX RESTUANS,T225,41.743402,-87.731435,8,13,0,17,7,2009,29
2009-07-17,CULEX PIPIENS,T225,41.743402,-87.731435,8,4,0,17,7,2009,29
2009-07-17,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,5,3,0,17,7,2009,29
2009-07-24,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,9,75,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T002,41.95469,-87.800991,9,18,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T002,41.95469,-87.800991,9,4,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,8,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,8,36,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T048,41.867108,-87.654224,8,64,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T048,41.867108,-87.654224,8,2,0,24,7,2009,30
2009-07-24,other,T048,41.867108,-87.654224,8,2,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,8,19,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T054,41.921965,-87.632085,8,19,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,8,22,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T148,42.01743,-87.68776899999999,8,2,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T148,42.01743,-87.68776899999999,8,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,8,31,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T011,41.944869,-87.832763,8,7,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T011,41.944869,-87.832763,8,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,8,5,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T016,42.011601,-87.81150600000001,8,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T016,42.011601,-87.81150600000001,8,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,9,26,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T028,41.986921,-87.689778,9,29,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T028,41.986921,-87.689778,9,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,9,38,1,24,7,2009,30
2009-07-24,CULEX RESTUANS,T031,41.801497999999995,-87.763416,9,20,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T031,41.801497999999995,-87.763416,9,1,0,24,7,2009,30
2009-07-24,other,T031,41.801497999999995,-87.763416,9,3,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,9,7,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T033,41.906638,-87.701431,9,1,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T145,41.878114000000004,-87.629798,3,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,8,7,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T147,41.932094,-87.700117,8,6,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,8,6,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T151,41.916265,-87.800515,8,3,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T218,41.948167,-87.730698,8,19,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T218,41.948167,-87.730698,8,7,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T218,41.948167,-87.730698,8,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,9,7,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T220,41.963976,-87.69181,9,8,0,24,7,2009,30
2009-07-24,CULEX PIPIENS,T220,41.963976,-87.69181,9,1,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,8,8,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T003,41.964242,-87.757639,8,3,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,9,11,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T008,42.008314,-87.77792099999999,9,7,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,8,2,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,9,7,0,24,7,2009,30
2009-07-24,CULEX RESTUANS,T047,41.868142,-87.696269,9,2,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,9,3,0,24,7,2009,30
2009-07-24,CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,9,10,0,24,7,2009,30
